object_id,natural_week,start_date,quantity
2_6_1_17,40,8/8/2021,163
2_6_1_17,39,8/15/2021,156
2_6_1_17,38,8/22/2021,163
2_6_1_17,37,8/29/2021,210
2_6_1_17,36,9/5/2021,206
2_6_1_17,35,9/12/2021,175
2_6_1_17,34,9/19/2021,178
2_6_1_17,33,9/26/2021,203
2_6_1_17,32,10/3/2021,229
2_6_1_17,31,10/10/2021,185
2_6_1_17,30,10/17/2021,220
2_6_1_17,29,10/24/2021,212
2_6_1_17,28,10/31/2021,195
2_6_1_17,27,11/7/2021,233
2_6_1_17,26,11/14/2021,236
2_6_1_17,25,11/21/2021,224
2_6_1_17,24,11/28/2021,284
2_6_1_17,23,12/5/2021,381
2_6_1_17,22,12/12/2021,444
2_6_1_17,21,12/19/2021,618
2_6_1_17,20,12/26/2021,340
2_6_1_17,19,1/2/2022,390
2_6_1_17,18,1/9/2022,147
2_6_1_17,17,1/16/2022,133
2_6_1_17,16,1/23/2022,173
2_6_1_17,15,1/30/2022,206
2_6_1_17,14,2/6/2022,219
2_6_1_17,13,2/13/2022,314
2_6_1_17,12,2/20/2022,301
2_6_1_17,11,2/27/2022,282
2_6_1_17,10,3/6/2022,306
2_6_1_17,9,3/13/2022,305
2_6_1_17,8,3/20/2022,268
2_6_1_17,7,3/27/2022,291
2_6_1_17,6,4/3/2022,298
2_6_1_17,5,4/10/2022,275
2_6_1_17,4,4/17/2022,333
2_6_1_17,3,4/24/2022,348
2_6_1_17,2,5/1/2022,344
2_6_1_17,1,5/8/2022,289
2_6_1_18,157,5/12/2019,297
2_6_1_18,156,5/19/2019,522
2_6_1_18,155,5/26/2019,377
2_6_1_18,154,6/2/2019,359
2_6_1_18,153,6/9/2019,457
2_6_1_18,152,6/16/2019,529
2_6_1_18,151,6/23/2019,465
2_6_1_18,150,6/30/2019,482
2_6_1_18,149,7/7/2019,366
2_6_1_18,148,7/14/2019,453
2_6_1_18,147,7/21/2019,414
2_6_1_18,146,7/28/2019,471
2_6_1_18,145,8/4/2019,472
2_6_1_18,144,8/11/2019,535
2_6_1_18,143,8/18/2019,639
2_6_1_18,142,8/25/2019,566
2_6_1_18,141,9/1/2019,394
2_6_1_18,140,9/8/2019,471
2_6_1_18,139,9/15/2019,334
2_6_1_18,138,9/22/2019,375
2_6_1_18,137,9/29/2019,348
2_6_1_18,136,10/6/2019,383
2_6_1_18,135,10/13/2019,366
2_6_1_18,134,10/20/2019,383
2_6_1_18,133,10/27/2019,374
2_6_1_18,132,11/3/2019,375
2_6_1_18,131,11/10/2019,458
2_6_1_18,130,11/17/2019,463
2_6_1_18,129,11/24/2019,425
2_6_1_18,128,12/1/2019,528
2_6_1_18,127,12/8/2019,710
2_6_1_18,126,12/15/2019,763
2_6_1_18,125,12/22/2019,855
2_6_1_18,124,12/29/2019,505
2_6_1_18,123,1/5/2020,475
2_6_1_18,122,1/12/2020,283
2_6_1_18,121,1/19/2020,350
2_6_1_18,120,1/26/2020,269
2_6_1_18,119,2/2/2020,350
2_6_1_18,118,2/9/2020,403
2_6_1_18,117,2/16/2020,380
2_6_1_18,116,2/23/2020,385
2_6_1_18,115,3/1/2020,412
2_6_1_18,114,3/8/2020,426
2_6_1_18,113,3/15/2020,318
2_6_1_18,112,3/22/2020,168
2_6_1_18,111,3/29/2020,96
2_6_1_18,107,4/26/2020,7
2_6_1_18,106,5/3/2020,23
2_6_1_18,105,5/10/2020,32
2_6_1_18,104,5/17/2020,52
2_6_1_18,103,5/24/2020,30
2_6_1_18,102,5/31/2020,149
2_6_1_18,101,6/7/2020,185
2_6_1_18,100,6/14/2020,391
2_6_1_18,99,6/21/2020,471
2_6_1_18,98,6/28/2020,456
2_6_1_18,97,7/5/2020,378
2_6_1_18,96,7/12/2020,344
2_6_1_18,95,7/19/2020,361
2_6_1_18,94,7/26/2020,340
2_6_1_18,93,8/2/2020,289
2_6_1_18,92,8/9/2020,305
2_6_1_18,91,8/16/2020,252
2_6_1_18,90,8/23/2020,252
2_6_1_18,89,8/30/2020,289
2_6_1_18,88,9/6/2020,278
2_6_1_18,87,9/13/2020,264
2_6_1_18,86,9/20/2020,283
2_6_1_18,85,9/27/2020,261
2_6_1_18,84,10/4/2020,252
2_6_1_18,83,10/11/2020,275
2_6_1_18,82,10/18/2020,258
2_6_1_18,81,10/25/2020,293
2_6_1_18,80,11/1/2020,246
2_6_1_18,79,11/8/2020,268
2_6_1_18,78,11/15/2020,260
2_6_1_18,77,11/22/2020,218
2_6_1_18,76,11/29/2020,320
2_6_1_18,75,12/6/2020,373
2_6_1_18,74,12/13/2020,479
2_6_1_18,73,12/20/2020,453
2_6_1_18,72,12/27/2020,259
2_6_1_18,71,1/3/2021,257
2_6_1_18,70,1/10/2021,180
2_6_1_18,69,1/17/2021,129
2_6_1_18,68,1/24/2021,169
2_6_1_18,67,1/31/2021,177
2_6_1_18,66,2/7/2021,196
2_6_1_18,65,2/14/2021,218
2_6_1_18,64,2/21/2021,236
2_6_1_18,63,2/28/2021,272
2_6_1_18,62,3/7/2021,258
2_6_1_18,61,3/14/2021,266
2_6_1_18,60,3/21/2021,259
2_6_1_18,59,3/28/2021,206
2_6_1_18,58,4/4/2021,209
2_6_1_18,57,4/11/2021,225
2_6_1_18,56,4/18/2021,231
2_6_1_18,55,4/25/2021,250
2_6_1_18,54,5/2/2021,258
2_6_1_18,53,5/9/2021,289
2_6_1_18,52,5/16/2021,240
2_6_1_18,51,5/23/2021,262
2_6_1_18,50,5/30/2021,296
2_6_1_18,49,6/6/2021,222
2_6_1_18,48,6/13/2021,312
2_6_1_18,47,6/20/2021,249
2_6_1_18,46,6/27/2021,280
2_6_1_18,45,7/4/2021,271
2_6_1_18,44,7/11/2021,296
2_6_1_18,43,7/18/2021,222
2_6_1_18,42,7/25/2021,243
2_6_1_18,41,8/1/2021,248
2_6_1_18,40,8/8/2021,253
2_6_1_18,39,8/15/2021,209
2_6_1_18,38,8/22/2021,278
2_6_1_18,37,8/29/2021,290
2_6_1_18,36,9/5/2021,282
2_6_1_18,35,9/12/2021,282
2_6_1_18,34,9/19/2021,257
2_6_1_18,33,9/26/2021,270
2_6_1_18,32,10/3/2021,284
2_6_1_18,31,10/10/2021,288
2_6_1_18,30,10/17/2021,283
2_6_1_18,29,10/24/2021,279
2_6_1_18,28,10/31/2021,287
2_6_1_18,27,11/7/2021,339
2_6_1_18,26,11/14/2021,347
2_6_1_18,25,11/21/2021,283
2_6_1_18,24,11/28/2021,337
2_6_1_18,23,12/5/2021,428
2_6_1_18,22,12/12/2021,592
2_6_1_18,21,12/19/2021,776
2_6_1_18,20,12/26/2021,458
2_6_1_18,19,1/2/2022,399
2_6_1_18,18,1/9/2022,232
2_6_1_18,17,1/16/2022,187
2_6_1_18,16,1/23/2022,215
2_6_1_18,15,1/30/2022,265
2_6_1_18,14,2/6/2022,316
2_6_1_18,13,2/13/2022,382
2_6_1_18,12,2/20/2022,344
2_6_1_18,11,2/27/2022,306
2_6_1_18,10,3/6/2022,356
2_6_1_18,9,3/13/2022,302
2_6_1_18,8,3/20/2022,287
2_6_1_18,7,3/27/2022,301
2_6_1_18,6,4/3/2022,313
2_6_1_18,5,4/10/2022,317
2_6_1_18,4,4/17/2022,392
2_6_1_18,3,4/24/2022,411
2_6_1_18,2,5/1/2022,355
2_6_1_18,1,5/8/2022,312
2_6_1_9,157,5/12/2019,312
2_6_1_9,156,5/19/2019,466
2_6_1_9,155,5/26/2019,1020
2_6_1_9,154,6/2/2019,329
2_6_1_9,153,6/9/2019,414
2_6_1_9,152,6/16/2019,464
2_6_1_9,151,6/23/2019,399
2_6_1_9,150,6/30/2019,466
2_6_1_9,149,7/7/2019,344
2_6_1_9,148,7/14/2019,430
2_6_1_9,147,7/21/2019,431
2_6_1_9,146,7/28/2019,481
2_6_1_9,145,8/4/2019,523
2_6_1_9,144,8/11/2019,592
2_6_1_9,143,8/18/2019,732
2_6_1_9,142,8/25/2019,561
2_6_1_9,141,9/1/2019,420
2_6_1_9,140,9/8/2019,412
2_6_1_9,139,9/15/2019,383
2_6_1_9,138,9/22/2019,376
2_6_1_9,137,9/29/2019,364
2_6_1_9,136,10/6/2019,375
2_6_1_9,135,10/13/2019,370
2_6_1_9,134,10/20/2019,366
2_6_1_9,133,10/27/2019,395
2_6_1_9,132,11/3/2019,370
2_6_1_9,131,11/10/2019,460
2_6_1_9,130,11/17/2019,514
2_6_1_9,129,11/24/2019,395
2_6_1_9,128,12/1/2019,573
2_6_1_9,127,12/8/2019,677
2_6_1_9,126,12/15/2019,801
2_6_1_9,125,12/22/2019,891
2_6_1_9,124,12/29/2019,511
2_6_1_9,123,1/5/2020,407
2_6_1_9,122,1/12/2020,313
2_6_1_9,121,1/19/2020,264
2_6_1_9,120,1/26/2020,527
2_6_1_9,119,2/2/2020,297
2_6_1_9,118,2/9/2020,299
2_6_1_9,117,2/16/2020,293
2_6_1_9,116,2/23/2020,242
2_6_1_9,115,3/1/2020,281
2_6_1_9,114,3/8/2020,318
2_6_1_9,113,3/15/2020,272
2_6_1_9,112,3/22/2020,126
2_6_1_9,111,3/29/2020,76
2_6_1_9,107,4/26/2020,4
2_6_1_9,106,5/3/2020,21
2_6_1_9,105,5/10/2020,28
2_6_1_9,104,5/17/2020,26
2_6_1_9,103,5/24/2020,23
2_6_1_9,102,5/31/2020,147
2_6_1_9,101,6/7/2020,145
2_6_1_9,100,6/14/2020,373
2_6_1_9,99,6/21/2020,413
2_6_1_9,98,6/28/2020,381
2_6_1_9,97,7/5/2020,370
2_6_1_9,96,7/12/2020,282
2_6_1_9,95,7/19/2020,302
2_6_1_9,94,7/26/2020,303
2_6_1_9,93,8/2/2020,225
2_6_1_9,92,8/9/2020,229
2_6_1_9,91,8/16/2020,206
2_6_1_9,90,8/23/2020,241
2_6_1_9,89,8/30/2020,219
2_6_1_9,88,9/6/2020,213
2_6_1_9,87,9/13/2020,225
2_6_1_9,86,9/20/2020,252
2_6_1_9,85,9/27/2020,218
2_6_1_9,84,10/4/2020,188
2_6_1_9,83,10/11/2020,249
2_6_1_9,82,10/18/2020,267
2_6_1_9,81,10/25/2020,233
2_6_1_9,80,11/1/2020,226
2_6_1_9,79,11/8/2020,257
2_6_1_9,78,11/15/2020,249
2_6_1_9,77,11/22/2020,175
2_6_1_9,76,11/29/2020,262
2_6_1_9,75,12/6/2020,382
2_6_1_9,74,12/13/2020,451
2_6_1_9,73,12/20/2020,447
2_6_1_9,72,12/27/2020,319
2_6_1_9,71,1/3/2021,254
2_6_1_9,70,1/10/2021,194
2_6_1_9,69,1/17/2021,96
2_6_1_9,68,1/24/2021,171
2_6_1_9,67,1/31/2021,188
2_6_1_9,66,2/7/2021,233
2_6_1_9,65,2/14/2021,215
2_6_1_9,64,2/21/2021,203
2_6_1_9,63,2/28/2021,240
2_6_1_9,62,3/7/2021,222
2_6_1_9,61,3/14/2021,225
2_6_1_9,60,3/21/2021,209
2_6_1_9,59,3/28/2021,200
2_6_1_9,58,4/4/2021,219
2_6_1_9,57,4/11/2021,228
2_6_1_9,56,4/18/2021,211
2_6_1_9,55,4/25/2021,237
2_6_1_9,54,5/2/2021,203
2_6_1_9,53,5/9/2021,272
2_6_1_9,52,5/16/2021,228
2_6_1_9,51,5/23/2021,227
2_6_1_9,50,5/30/2021,189
2_6_1_9,49,6/6/2021,227
2_6_1_9,48,6/13/2021,296
2_6_1_9,47,6/20/2021,251
2_6_1_9,46,6/27/2021,236
2_6_1_9,45,7/4/2021,289
2_6_1_9,44,7/11/2021,277
2_6_1_9,43,7/18/2021,215
2_6_1_9,42,7/25/2021,201
2_6_1_9,41,8/1/2021,229
2_6_1_9,40,8/8/2021,230
2_6_1_9,39,8/15/2021,175
2_6_1_9,38,8/22/2021,240
2_6_1_9,37,8/29/2021,208
2_6_1_9,36,9/5/2021,238
2_6_1_9,35,9/12/2021,216
2_6_1_9,34,9/19/2021,230
2_6_1_9,33,9/26/2021,213
2_6_1_9,32,10/3/2021,216
2_6_1_9,31,10/10/2021,191
2_6_1_9,30,10/17/2021,208
2_6_1_9,29,10/24/2021,253
2_6_1_9,28,10/31/2021,226
2_6_1_9,27,11/7/2021,251
2_6_1_9,26,11/14/2021,262
2_6_1_9,25,11/21/2021,249
2_6_1_9,24,11/28/2021,269
2_6_1_9,23,12/5/2021,404
2_6_1_9,22,12/12/2021,463
2_6_1_9,21,12/19/2021,669
2_6_1_9,20,12/26/2021,400
2_6_1_9,19,1/2/2022,382
2_6_1_9,18,1/9/2022,220
2_6_1_9,17,1/16/2022,185
2_6_1_9,16,1/23/2022,204
2_6_1_9,15,1/30/2022,209
2_6_1_9,14,2/6/2022,268
2_6_1_9,13,2/13/2022,296
2_6_1_9,12,2/20/2022,262
2_6_1_9,11,2/27/2022,316
2_6_1_9,10,3/6/2022,327
2_6_1_9,9,3/13/2022,335
2_6_1_9,8,3/20/2022,306
2_6_1_9,7,3/27/2022,258
2_6_1_9,6,4/3/2022,236
2_6_1_9,5,4/10/2022,252
2_6_1_9,4,4/17/2022,271
2_6_1_9,3,4/24/2022,286
2_6_1_9,2,5/1/2022,277
2_6_1_9,1,5/8/2022,226
2_6_2_17,157,5/12/2019,62
2_6_2_17,156,5/19/2019,90
2_6_2_17,155,5/26/2019,72
2_6_2_17,154,6/2/2019,57
2_6_2_17,153,6/9/2019,67
2_6_2_17,152,6/16/2019,67
2_6_2_17,151,6/23/2019,53
2_6_2_17,150,6/30/2019,74
2_6_2_17,149,7/7/2019,78
2_6_2_17,148,7/14/2019,63
2_6_2_17,147,7/21/2019,85
2_6_2_17,146,7/28/2019,99
2_6_2_17,145,8/4/2019,94
2_6_2_17,144,8/11/2019,121
2_6_2_17,143,8/18/2019,196
2_6_2_17,142,8/25/2019,100
2_6_2_17,141,9/1/2019,64
2_6_2_17,140,9/8/2019,48
2_6_2_17,139,9/15/2019,43
2_6_2_17,138,9/22/2019,56
2_6_2_17,137,9/29/2019,34
2_6_2_17,136,10/6/2019,36
2_6_2_17,135,10/13/2019,53
2_6_2_17,134,10/20/2019,52
2_6_2_17,133,10/27/2019,51
2_6_2_17,132,11/3/2019,72
2_6_2_17,131,11/10/2019,71
2_6_2_17,130,11/17/2019,87
2_6_2_17,129,11/24/2019,85
2_6_2_17,128,12/1/2019,84
2_6_2_17,127,12/8/2019,128
2_6_2_17,126,12/15/2019,173
2_6_2_17,125,12/22/2019,188
2_6_2_17,124,12/29/2019,138
2_6_2_17,123,1/5/2020,103
2_6_2_17,122,1/12/2020,46
2_6_2_17,121,1/19/2020,57
2_6_2_17,120,1/26/2020,62
2_6_2_17,119,2/2/2020,49
2_6_2_17,118,2/9/2020,103
2_6_2_17,117,2/16/2020,102
2_6_2_17,116,2/23/2020,90
2_6_2_17,115,3/1/2020,92
2_6_2_17,114,3/8/2020,84
2_6_2_17,113,3/15/2020,78
2_6_2_17,112,3/22/2020,42
2_6_2_17,111,3/29/2020,9
2_6_2_17,108,4/19/2020,1
2_6_2_17,107,4/26/2020,3
2_6_2_17,106,5/3/2020,11
2_6_2_17,105,5/10/2020,8
2_6_2_17,104,5/17/2020,6
2_6_2_17,103,5/24/2020,4
2_6_2_17,102,5/31/2020,46
2_6_2_17,101,6/7/2020,48
2_6_2_17,100,6/14/2020,103
2_6_2_17,99,6/21/2020,114
2_6_2_17,98,6/28/2020,142
2_6_2_17,97,7/5/2020,121
2_6_2_17,96,7/12/2020,112
2_6_2_17,95,7/19/2020,109
2_6_2_17,94,7/26/2020,146
2_6_2_17,93,8/2/2020,130
2_6_2_17,92,8/9/2020,140
2_6_2_17,91,8/16/2020,114
2_6_2_17,90,8/23/2020,137
2_6_2_17,89,8/30/2020,149
2_6_2_17,88,9/6/2020,126
2_6_2_17,87,9/13/2020,114
2_6_2_17,86,9/20/2020,139
2_6_2_17,85,9/27/2020,150
2_6_2_17,84,10/4/2020,177
2_6_2_17,83,10/11/2020,131
2_6_2_17,82,10/18/2020,145
2_6_2_17,81,10/25/2020,149
2_6_2_17,80,11/1/2020,140
2_6_2_17,79,11/8/2020,161
2_6_2_17,78,11/15/2020,189
2_6_2_17,77,11/22/2020,141
2_6_2_17,76,11/29/2020,190
2_6_2_17,75,12/6/2020,235
2_6_2_17,74,12/13/2020,346
2_6_2_17,73,12/20/2020,366
2_6_2_17,72,12/27/2020,213
2_6_2_17,71,1/3/2021,297
2_6_2_17,70,1/10/2021,111
2_6_2_17,69,1/17/2021,53
2_6_2_17,68,1/24/2021,87
2_6_2_17,67,1/31/2021,113
2_6_2_17,66,2/7/2021,112
2_6_2_17,65,2/14/2021,166
2_6_2_17,64,2/21/2021,191
2_6_2_17,63,2/28/2021,187
2_6_2_17,62,3/7/2021,178
2_6_2_17,61,3/14/2021,151
2_6_2_17,60,3/21/2021,143
2_6_2_17,59,3/28/2021,154
2_6_2_17,58,4/4/2021,132
2_6_2_17,57,4/11/2021,153
2_6_2_17,56,4/18/2021,136
2_6_2_17,55,4/25/2021,178
2_6_2_17,54,5/2/2021,168
2_6_2_17,53,5/9/2021,200
2_6_2_17,52,5/16/2021,184
2_6_2_17,51,5/23/2021,183
2_6_2_17,50,5/30/2021,195
2_6_2_17,49,6/6/2021,205
2_6_2_17,48,6/13/2021,239
2_6_2_17,47,6/20/2021,213
2_6_2_17,46,6/27/2021,227
2_6_2_17,45,7/4/2021,227
2_6_2_17,44,7/11/2021,204
2_6_2_17,43,7/18/2021,185
2_6_2_17,42,7/25/2021,169
2_6_2_17,41,8/1/2021,191
2_6_2_17,40,8/8/2021,186
2_6_2_17,39,8/15/2021,183
2_6_2_17,38,8/22/2021,246
2_6_2_17,37,8/29/2021,238
2_6_2_17,36,9/5/2021,222
2_6_2_17,35,9/12/2021,246
2_6_2_17,34,9/19/2021,247
2_6_2_17,33,9/26/2021,205
2_6_2_17,32,10/3/2021,243
2_6_2_17,31,10/10/2021,214
2_6_2_17,30,10/17/2021,197
2_6_2_17,29,10/24/2021,193
2_6_2_17,28,10/31/2021,150
2_6_2_17,27,11/7/2021,234
2_6_2_17,26,11/14/2021,229
2_6_2_17,25,11/21/2021,184
2_6_2_17,24,11/28/2021,225
2_6_2_17,23,12/5/2021,338
2_6_2_17,22,12/12/2021,380
2_6_2_17,21,12/19/2021,459
2_6_2_17,20,12/26/2021,292
2_6_2_17,19,1/2/2022,363
2_6_2_17,18,1/9/2022,133
2_6_2_17,17,1/16/2022,92
2_6_2_17,16,1/23/2022,108
2_6_2_17,15,1/30/2022,105
2_6_2_17,14,2/6/2022,148
2_6_2_17,13,2/13/2022,203
2_6_2_17,12,2/20/2022,183
2_6_2_17,11,2/27/2022,200
2_6_2_17,10,3/6/2022,211
2_6_2_17,9,3/13/2022,257
2_6_2_17,8,3/20/2022,250
2_6_2_17,7,3/27/2022,220
2_6_2_17,6,4/3/2022,193
2_6_2_17,5,4/10/2022,162
2_6_2_17,4,4/17/2022,187
2_6_2_17,3,4/24/2022,236
2_6_2_17,2,5/1/2022,168
2_6_2_17,1,5/8/2022,144
2_6_2_18,157,5/12/2019,77
2_6_2_18,156,5/19/2019,131
2_6_2_18,155,5/26/2019,110
2_6_2_18,154,6/2/2019,91
2_6_2_18,153,6/9/2019,97
2_6_2_18,152,6/16/2019,119
2_6_2_18,151,6/23/2019,87
2_6_2_18,150,6/30/2019,98
2_6_2_18,149,7/7/2019,85
2_6_2_18,148,7/14/2019,119
2_6_2_18,147,7/21/2019,110
2_6_2_18,146,7/28/2019,74
2_6_2_18,145,8/4/2019,101
2_6_2_18,144,8/11/2019,125
2_6_2_18,143,8/18/2019,121
2_6_2_18,142,8/25/2019,104
2_6_2_18,141,9/1/2019,87
2_6_2_18,140,9/8/2019,83
2_6_2_18,139,9/15/2019,72
2_6_2_18,138,9/22/2019,61
2_6_2_18,137,9/29/2019,70
2_6_2_18,136,10/6/2019,71
2_6_2_18,135,10/13/2019,101
2_6_2_18,134,10/20/2019,107
2_6_2_18,133,10/27/2019,94
2_6_2_18,132,11/3/2019,105
2_6_2_18,131,11/10/2019,122
2_6_2_18,130,11/17/2019,153
2_6_2_18,129,11/24/2019,113
2_6_2_18,128,12/1/2019,141
2_6_2_18,127,12/8/2019,180
2_6_2_18,126,12/15/2019,249
2_6_2_18,125,12/22/2019,278
2_6_2_18,124,12/29/2019,180
2_6_2_18,123,1/5/2020,195
2_6_2_18,122,1/12/2020,94
2_6_2_18,121,1/19/2020,107
2_6_2_18,120,1/26/2020,112
2_6_2_18,119,2/2/2020,125
2_6_2_18,118,2/9/2020,183
2_6_2_18,117,2/16/2020,158
2_6_2_18,116,2/23/2020,140
2_6_2_18,115,3/1/2020,151
2_6_2_18,114,3/8/2020,129
2_6_2_18,113,3/15/2020,110
2_6_2_18,112,3/22/2020,57
2_6_2_18,111,3/29/2020,35
2_6_2_18,108,4/19/2020,1
2_6_2_18,107,4/26/2020,3
2_6_2_18,106,5/3/2020,17
2_6_2_18,105,5/10/2020,13
2_6_2_18,104,5/17/2020,17
2_6_2_18,103,5/24/2020,17
2_6_2_18,102,5/31/2020,64
2_6_2_18,101,6/7/2020,62
2_6_2_18,100,6/14/2020,157
2_6_2_18,99,6/21/2020,172
2_6_2_18,98,6/28/2020,176
2_6_2_18,97,7/5/2020,137
2_6_2_18,96,7/12/2020,133
2_6_2_18,95,7/19/2020,172
2_6_2_18,94,7/26/2020,162
2_6_2_18,93,8/2/2020,171
2_6_2_18,92,8/9/2020,146
2_6_2_18,91,8/16/2020,166
2_6_2_18,90,8/23/2020,170
2_6_2_18,89,8/30/2020,183
2_6_2_18,88,9/6/2020,180
2_6_2_18,87,9/13/2020,183
2_6_2_18,86,9/20/2020,181
2_6_2_18,85,9/27/2020,207
2_6_2_18,84,10/4/2020,219
2_6_2_18,83,10/11/2020,181
2_6_2_18,82,10/18/2020,185
2_6_2_18,81,10/25/2020,180
2_6_2_18,80,11/1/2020,209
2_6_2_18,79,11/8/2020,241
2_6_2_18,78,11/15/2020,241
2_6_2_18,77,11/22/2020,196
2_6_2_18,76,11/29/2020,306
2_6_2_18,75,12/6/2020,373
2_6_2_18,74,12/13/2020,462
2_6_2_18,73,12/20/2020,415
2_6_2_18,72,12/27/2020,298
2_6_2_18,71,1/3/2021,261
2_6_2_18,70,1/10/2021,172
2_6_2_18,69,1/17/2021,120
2_6_2_18,68,1/24/2021,173
2_6_2_18,67,1/31/2021,195
2_6_2_18,66,2/7/2021,231
2_6_2_18,65,2/14/2021,211
2_6_2_18,64,2/21/2021,236
2_6_2_18,63,2/28/2021,272
2_6_2_18,62,3/7/2021,253
2_6_2_18,61,3/14/2021,251
2_6_2_18,60,3/21/2021,260
2_6_2_18,59,3/28/2021,260
2_6_2_18,58,4/4/2021,271
2_6_2_18,57,4/11/2021,237
2_6_2_18,56,4/18/2021,260
2_6_2_18,55,4/25/2021,249
2_6_2_18,54,5/2/2021,231
2_6_2_18,53,5/9/2021,291
2_6_2_18,52,5/16/2021,256
2_6_2_18,51,5/23/2021,270
2_6_2_18,50,5/30/2021,268
2_6_2_18,49,6/6/2021,251
2_6_2_18,48,6/13/2021,391
2_6_2_18,47,6/20/2021,308
2_6_2_18,46,6/27/2021,246
2_6_2_18,45,7/4/2021,274
2_6_2_18,44,7/11/2021,261
2_6_2_18,43,7/18/2021,262
2_6_2_18,42,7/25/2021,220
2_6_2_18,41,8/1/2021,315
2_6_2_18,40,8/8/2021,304
2_6_2_18,39,8/15/2021,260
2_6_2_18,38,8/22/2021,291
2_6_2_18,37,8/29/2021,347
2_6_2_18,36,9/5/2021,270
2_6_2_18,35,9/12/2021,322
2_6_2_18,34,9/19/2021,317
2_6_2_18,33,9/26/2021,262
2_6_2_18,32,10/3/2021,277
2_6_2_18,31,10/10/2021,285
2_6_2_18,30,10/17/2021,262
2_6_2_18,29,10/24/2021,254
2_6_2_18,28,10/31/2021,230
2_6_2_18,27,11/7/2021,323
2_6_2_18,26,11/14/2021,331
2_6_2_18,25,11/21/2021,303
2_6_2_18,24,11/28/2021,323
2_6_2_18,23,12/5/2021,392
2_6_2_18,22,12/12/2021,450
2_6_2_18,21,12/19/2021,603
2_6_2_18,20,12/26/2021,407
2_6_2_18,19,1/2/2022,367
2_6_2_18,18,1/9/2022,214
2_6_2_18,17,1/16/2022,185
2_6_2_18,16,1/23/2022,179
2_6_2_18,15,1/30/2022,202
2_6_2_18,14,2/6/2022,233
2_6_2_18,13,2/13/2022,281
2_6_2_18,12,2/20/2022,246
2_6_2_18,11,2/27/2022,229
2_6_2_18,10,3/6/2022,263
2_6_2_18,9,3/13/2022,253
2_6_2_18,8,3/20/2022,291
2_6_2_18,7,3/27/2022,218
2_6_2_18,6,4/3/2022,232
2_6_2_18,5,4/10/2022,248
2_6_2_18,4,4/17/2022,234
2_6_2_18,3,4/24/2022,231
2_6_2_18,2,5/1/2022,215
2_6_2_18,1,5/8/2022,185
2_6_2_9,157,5/12/2019,174
2_6_2_9,156,5/19/2019,281
2_6_2_9,155,5/26/2019,195
2_6_2_9,154,6/2/2019,225
2_6_2_9,153,6/9/2019,315
2_6_2_9,152,6/16/2019,360
2_6_2_9,151,6/23/2019,286
2_6_2_9,150,6/30/2019,296
2_6_2_9,149,7/7/2019,222
2_6_2_9,148,7/14/2019,352
2_6_2_9,147,7/21/2019,358
2_6_2_9,146,7/28/2019,433
2_6_2_9,145,8/4/2019,400
2_6_2_9,144,8/11/2019,453
2_6_2_9,143,8/18/2019,518
2_6_2_9,142,8/25/2019,458
2_6_2_9,141,9/1/2019,367
2_6_2_9,140,9/8/2019,290
2_6_2_9,139,9/15/2019,288
2_6_2_9,138,9/22/2019,300
2_6_2_9,137,9/29/2019,312
2_6_2_9,136,10/6/2019,314
2_6_2_9,135,10/13/2019,343
2_6_2_9,134,10/20/2019,318
2_6_2_9,133,10/27/2019,310
2_6_2_9,132,11/3/2019,340
2_6_2_9,131,11/10/2019,439
2_6_2_9,130,11/17/2019,495
2_6_2_9,129,11/24/2019,405
2_6_2_9,128,12/1/2019,565
2_6_2_9,127,12/8/2019,687
2_6_2_9,126,12/15/2019,841
2_6_2_9,125,12/22/2019,931
2_6_2_9,124,12/29/2019,603
2_6_2_9,123,1/5/2020,518
2_6_2_9,122,1/12/2020,372
2_6_2_9,121,1/19/2020,377
2_6_2_9,120,1/26/2020,324
2_6_2_9,119,2/2/2020,344
2_6_2_9,118,2/9/2020,420
2_6_2_9,117,2/16/2020,380
2_6_2_9,116,2/23/2020,402
2_6_2_9,115,3/1/2020,426
2_6_2_9,114,3/8/2020,452
2_6_2_9,113,3/15/2020,340
2_6_2_9,112,3/22/2020,190
2_6_2_9,111,3/29/2020,87
2_6_2_9,108,4/19/2020,7
2_6_2_9,107,4/26/2020,14
2_6_2_9,106,5/3/2020,49
2_6_2_9,105,5/10/2020,46
2_6_2_9,104,5/17/2020,66
2_6_2_9,103,5/24/2020,58
2_6_2_9,102,5/31/2020,230
2_6_2_9,101,6/7/2020,246
2_6_2_9,100,6/14/2020,695
2_6_2_9,99,6/21/2020,700
2_6_2_9,98,6/28/2020,598
2_6_2_9,97,7/5/2020,554
2_6_2_9,96,7/12/2020,507
2_6_2_9,95,7/19/2020,471
2_6_2_9,94,7/26/2020,421
2_6_2_9,93,8/2/2020,364
2_6_2_9,92,8/9/2020,371
2_6_2_9,91,8/16/2020,313
2_6_2_9,90,8/23/2020,336
2_6_2_9,89,8/30/2020,419
2_6_2_9,88,9/6/2020,346
2_6_2_9,87,9/13/2020,389
2_6_2_9,86,9/20/2020,377
2_6_2_9,85,9/27/2020,403
2_6_2_9,84,10/4/2020,322
2_6_2_9,83,10/11/2020,377
2_6_2_9,82,10/18/2020,400
2_6_2_9,81,10/25/2020,352
2_6_2_9,80,11/1/2020,370
2_6_2_9,79,11/8/2020,409
